student_id,age,study_hours_per_day,social_media_hours,netflix_hours,attendance_percentage,sleep_hours,exercise_frequency,mental_health_rating,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,parental_support_level,motivation_level,exam_anxiety_score,time_management_score,exam_score,study_to_social_ratio,work_life_balance,academic_engagement,stress_support_ratio,total_distractions,sleep_deficit,study_efficiency,habit_cluster,gender_Male,gender_Other,major_Biology,major_Business,major_Computer Science,major_Engineering,major_Psychology,part_time_job_Yes,diet_quality_Good,diet_quality_Poor,parental_education_level_High School,parental_education_level_Master,parental_education_level_PhD,parental_education_level_Some College,internet_quality_Low,internet_quality_Medium,extracurricular_participation_Yes,study_environment_Co-Learning Group,study_environment_Dorm,study_environment_Library,study_environment_Quiet Room,access_to_tutoring_Yes,family_income_range_Low,family_income_range_Medium,learning_style_Kinesthetic,learning_style_Reading,learning_style_Visual
166685,22,2.6,0.9,2.8,47.8,6.5,0,7.3,3.34,6,6.9,No,0,7.1,10,7,8,3.5,88,1.368421052631579,9.1,1.6729999999999998,0.6272727272727273,3.6999999999999997,1.5,9.1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
166686,23,3.6,4.1,1.7,66.7,7.8,1,8.9,3.1,4,5.2,No,3,10.1,8,6,9,7.5,81,0.7058823529411765,12.4,5.0025,0.5777777777777778,5.8,0.20000000000000018,27.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
166687,28,8.3,0.3,0.0,50.3,7.2,6,7.1,3.57,7,3.2,Yes,1,10.0,1,2,10,2.2,85,6.384615384615385,21.5,1.1066,1.6,0.3,0.7999999999999998,18.26,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
166688,25,3.9,3.3,1.7,55.3,8.1,6,9.3,4.0,7,5.0,No,5,9.7,2,7,8,9.9,100,0.9069767441860466,18.0,5.4747,1.6666666666666667,5.0,-0.09999999999999964,38.61,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
166689,17,3.2,3.0,3.1,66.9,5.9,0,6.6,3.11,8,5.5,No,5,9.5,5,3,10,8.5,78,0.8,9.100000000000001,5.6865000000000006,0.9166666666666666,6.1,2.0999999999999996,27.200000000000003,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
166690,27,4.5,2.1,0.7,76.3,8.3,1,8.6,3.97,6,6.1,No,1,8.9,5,10,5,9.8,92,1.4516129032258065,13.8,7.4774,1.0166666666666666,2.8,-0.3000000000000007,44.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
166691,18,1.1,1.8,2.6,78.5,7.4,3,8.9,2.84,3,2.8,No,3,6.0,5,2,10,5.9,68,0.3928571428571429,11.5,4.6315,0.4666666666666666,4.4,0.5999999999999996,6.490000000000001,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0
166692,22,1.1,4.8,0.5,93.5,4.6,3,1.1,3.11,4,7.5,No,3,7.3,1,10,5,1.8,74,0.18965517241379312,8.7,1.683,3.75,5.3,3.4000000000000004,1.9800000000000002,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
166693,26,3.0,3.6,2.4,90.7,7.1,5,5.2,2.91,2,5.7,No,5,9.9,4,2,10,8.5,80,0.6521739130434783,15.1,7.7095,1.1400000000000001,6.0,0.9000000000000004,25.5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
166694,27,6.8,4.1,0.2,74.8,6.8,0,8.5,4.0,8,3.1,No,1,12.9,1,8,7,7.3,99,1.3333333333333335,13.6,5.4604,1.55,4.3,1.2000000000000002,49.64,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0
166695,22,6.754760079444707,3.8,1.6,65.5,8.2,6,5.8,4.0,5,1.8,No,2,13.1,6,5,10,3.5,100,1.4072416832176473,20.954760079444707,2.2925,0.2571428571428572,5.4,-0.1999999999999993,23.641660278056474,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
166696,20,3.1,4.4,3.6,52.0,7.2,6,8.6,3.23,7,6.2,No,4,11.3,1,6,9,1.9,79,0.5740740740740741,16.3,0.988,3.1,8.0,0.7999999999999998,5.89,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
166697,18,7.0,2.0,1.9,59.7,8.4,3,10.0,3.5,7,6.2,Yes,3,11.7,3,2,10,2.7,90,2.3333333333333335,18.4,1.6119000000000003,1.55,3.9,-0.40000000000000036,18.900000000000002,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
166698,21,0.9,1.2,3.1,48.4,6.5,3,6.6,3.76,2,1.2,No,0,6.4,5,1,10,6.8,95,0.40909090909090906,10.4,3.2912,0.19999999999999998,4.3,1.5,6.12,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0
166699,24,4.6,3.6,3.2,73.2,7.1,2,7.3,4.0,2,4.7,No,2,12.6,3,5,10,9.0,100,1.0,13.7,6.588000000000001,1.175,6.800000000000001,0.9000000000000004,41.4,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
166700,24,2.6,1.2,1.6,59.5,6.2,5,10.0,2.86,2,1.0,Yes,5,5.8,3,1,10,2.0,71,1.1818181818181817,13.8,1.19,0.25,2.8,1.7999999999999998,5.2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1
166701,28,5.8,1.3,0.6,41.5,7.0,5,4.3,3.29,3,2.7,Yes,5,9.4,7,10,5,1.7,82,2.5217391304347827,17.8,0.7055,0.3375,1.9,1.0,9.86,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
166702,20,4.5,3.4,0.4,97.0,4.8,5,3.3,3.31,6,2.0,No,5,9.5,8,2,10,4.4,90,1.0227272727272727,14.3,4.268,0.2222222222222222,3.8,3.2,19.8,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
166703,19,4.2,3.0,2.2,97.0,6.1,4,6.2,3.49,8,3.5,No,3,9.8,10,1,10,6.8,76,1.05,14.3,6.596,0.3181818181818182,5.2,1.9000000000000004,28.56,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
166704,17,5.3,0.9,2.0,40.4,4.0,7,6.0,4.0,5,7.3,Yes,4,9.0,7,2,10,4.3,100,2.7894736842105265,16.3,1.7372,0.9125,2.9,4.0,22.79,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
166705,23,4.3,3.0,1.9,40.4,9.8,3,9.1,4.0,1,6.9,No,4,9.7,1,8,7,2.1,100,1.075,17.1,0.8484,3.45,4.9,-1.8000000000000007,9.03,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
166706,20,2.4,1.3,3.6,58.5,6.2,1,8.5,3.55,8,4.4,Yes,1,9.0,1,3,10,6.3,87,1.0434782608695652,9.6,3.6855,2.2,4.9,1.7999999999999998,15.12,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
166707,21,4.1,3.7,3.0,44.7,8.8,6,7.3,3.74,2,3.5,No,2,12.5,1,10,5,2.7,95,0.8723404255319148,18.9,1.2069,1.75,6.7,-0.8000000000000007,11.07,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
166708,27,0.4,0.1,2.1,52.6,7.5,2,9.3,3.76,6,3.2,Yes,3,4.6,7,1,10,2.4,88,0.36363636363636365,9.9,1.2624,0.4,2.2,0.5,0.96,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
166709,20,3.2,4.9,0.7,66.0,7.4,7,5.7,4.0,6,2.8,No,2,10.5,2,8,7,3.1,100,0.5423728813559322,17.6,2.046,0.9333333333333332,5.6000000000000005,0.5999999999999996,9.920000000000002,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
166710,21,8.9,2.9,1.2,46.6,7.0,2,8.0,3.29,5,1.0,No,5,14.0,4,3,10,4.7,78,2.2820512820512824,17.9,2.1902,0.2,4.1,1.0,41.830000000000005,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0
166711,26,3.3,0.5,2.3,66.3,9.0,0,4.6,3.47,5,3.9,No,3,6.4,5,7,8,6.5,81,2.1999999999999997,12.3,4.3095,0.65,2.8,-1.0,21.45,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0
166712,20,2.6,1.4,0.3,93.3,6.5,6,5.5,4.0,5,7.2,No,2,5.2,5,10,5,8.4,93,1.0833333333333335,15.1,7.8372,1.2,1.7,1.5,21.840000000000003,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
166713,27,7.3,3.6,0.6,81.6,8.3,2,10.0,3.63,8,4.2,No,3,13.1,6,5,10,6.0,92,1.5869565217391306,17.6,4.896,0.6,4.2,-0.3000000000000007,43.8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
166714,25,5.580749524644376,4.5,2.4,50.9,5.7,1,8.4,3.27,3,4.3,No,4,13.2,7,5,10,1.4,90,1.0146817317535228,12.280749524644376,0.7125999999999999,0.5375,6.9,2.3,7.813049334502126,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
166715,22,4.8,1.0,1.6,57.9,7.7,0,6.4,3.53,2,4.7,No,1,9.1,1,3,10,6.4,92,2.4,12.5,3.7056,2.35,2.6,0.2999999999999998,30.72,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
166716,20,4.1,2.7,3.9,88.1,7.7,0,4.6,4.0,1,3.1,No,2,12.3,2,10,5,8.6,99,1.108108108108108,11.8,7.5766,1.0333333333333334,6.6,0.2999999999999998,35.26,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0
166717,17,4.6,3.7,3.1,90.0,6.9,0,5.8,2.79,8,4.4,No,1,12.5,10,4,10,5.1,75,0.978723404255319,11.5,4.59,0.4,6.800000000000001,1.0999999999999996,23.459999999999997,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0
166718,28,4.7,2.2,1.7,91.0,6.1,6,7.9,4.0,4,2.6,No,4,9.6,9,5,10,8.3,100,1.46875,16.8,7.553000000000001,0.26,3.9000000000000004,1.9000000000000004,39.010000000000005,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
166719,20,3.1,0.4,3.5,98.6,8.4,7,10.0,3.33,6,6.9,No,0,7.6,7,9,6,4.2,81,2.2142857142857144,18.5,4.1412,0.8625,3.9,-0.40000000000000036,13.020000000000001,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
166720,20,8.1,3.4,1.6,98.7,8.0,2,7.0,4.0,4,4.3,No,2,13.4,2,10,5,8.7,100,1.8409090909090906,18.1,8.5869,1.4333333333333333,5.0,0.0,70.46999999999998,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
166721,23,5.6,0.3,3.6,42.4,5.3,5,7.3,2.91,1,5.8,No,0,11.0,9,4,10,6.3,77,4.3076923076923075,15.899999999999999,2.6712000000000002,0.58,3.9,2.7,35.279999999999994,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
166722,28,6.5,4.9,0.4,79.3,6.8,0,8.3,2.92,1,1.8,No,3,12.3,2,2,10,9.3,74,1.1016949152542372,13.3,7.3749,0.6,5.300000000000001,1.2000000000000002,60.45,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
166723,17,3.0,3.5,0.0,83.2,6.6,2,7.8,2.85,3,6.7,No,1,7.0,2,4,10,3.1,74,0.6666666666666666,11.6,2.5792,2.2333333333333334,3.5,1.4000000000000004,9.3,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
166724,20,7.9,4.7,3.4,47.5,8.3,2,4.0,4.0,4,4.1,Yes,4,17.299999999999997,2,10,5,2.8,94,1.3859649122807018,18.200000000000003,1.33,1.3666666666666665,8.1,-0.3000000000000007,22.12,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
166725,18,2.1,4.5,1.3,49.2,7.7,0,10.0,3.53,6,5.7,Yes,0,9.6,2,1,10,9.0,90,0.38181818181818183,9.8,4.428,1.9000000000000001,5.8,0.2999999999999998,18.900000000000002,2,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
166726,20,1.7,1.2,0.4,44.4,5.3,7,7.4,2.69,1,5.1,Yes,0,4.2,7,3,10,1.5,61,0.7727272727272726,14.0,0.6659999999999999,0.6375,1.6,2.7,2.55,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
166727,22,8.4,1.9,2.4,62.7,7.2,4,7.5,3.52,5,7.5,No,3,13.7,6,4,10,7.6,83,2.896551724137931,19.6,4.7652,1.0714285714285714,4.3,0.7999999999999998,63.839999999999996,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
166728,22,3.8,1.3,2.1,77.8,8.2,0,7.8,3.93,3,3.6,No,4,8.9,8,2,10,8.1,100,1.6521739130434783,12.0,6.301799999999999,0.4,3.4000000000000004,-0.1999999999999993,30.779999999999998,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
166729,25,5.9,2.0,3.7,49.3,7.3,3,5.4,4.0,6,3.2,Yes,0,13.4,3,3,10,1.8,97,1.9666666666666668,16.2,0.8874,0.8,5.7,0.7000000000000002,10.620000000000001,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
166730,26,5.2,0.7,0.5,40.1,5.6,0,8.8,3.8,5,2.5,No,4,6.8,7,10,5,9.1,87,3.058823529411765,10.8,3.6491000000000002,0.3125,1.2,2.4000000000000004,47.32,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1
166731,20,2.0,5.0,2.9,95.0,6.6,7,4.5,4.0,3,5.5,No,2,10.3,2,3,10,9.5,96,0.3333333333333333,15.6,9.025,1.8333333333333333,7.9,1.4000000000000004,19.0,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
166732,27,8.347503571349762,0.4,1.7,86.1,7.3,0,1.8,4.0,8,6.5,No,5,11.2,7,10,5,6.8,100,5.962502550964116,15.647503571349763,5.854799999999999,0.8125,2.1,0.7000000000000002,56.76302428517838,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
166733,25,5.070718968518907,2.7,2.7,79.7,7.4,5,2.8,3.53,3,5.7,No,1,10.8,2,8,7,9.7,89,1.370464586086191,17.47071896851891,7.730899999999999,1.9000000000000001,5.4,0.5999999999999996,49.18597399463339,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0
166734,24,3.6,1.0,0.7,45.2,6.6,1,8.1,2.81,4,6.8,No,3,5.4,10,4,10,6.2,66,1.8,11.2,2.8024,0.6181818181818182,1.7,1.4000000000000004,22.32,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
166735,21,0.5,3.7,3.3,64.7,4.0,6,5.5,2.84,3,9.1,Yes,4,7.9,10,10,5,2.5,63,0.10638297872340426,10.5,1.6175,0.8272727272727273,7.0,4.0,1.25,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0
166736,23,7.5,2.0,0.5,78.5,7.0,1,8.7,3.39,5,6.1,No,0,11.1,5,8,7,3.6,86,2.5,15.5,2.826,1.0166666666666666,2.5,1.0,27.0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
166737,24,5.303479618483062,3.7,1.4,56.3,6.0,1,9.7,3.08,2,5.4,Yes,3,10.8,6,2,10,2.1,72,1.1283999188261835,12.303479618483063,1.1823000000000001,0.7714285714285715,5.1,2.0,11.137307198814431,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0
166738,16,2.7,1.3,1.6,71.1,7.6,0,6.5,3.96,7,5.8,No,5,7.4,9,10,5,7.9,92,1.173913043478261,10.3,5.616899999999999,0.58,2.9000000000000004,0.40000000000000036,21.330000000000002,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
166739,17,1.0,4.0,1.0,85.8,6.9,6,4.0,4.0,6,5.4,No,2,7.1,4,3,10,5.2,99,0.2,13.9,4.461600000000001,1.08,5.0,1.0999999999999996,5.2,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
166740,18,5.4,0.3,3.7,42.9,10.1,6,6.7,3.61,1,4.7,No,4,10.6,8,2,10,4.1,93,4.153846153846154,21.5,1.7589,0.5222222222222223,4.0,-2.0999999999999996,22.14,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
166741,28,3.5,1.6,3.8,77.3,8.8,5,6.3,3.78,3,6.0,No,4,9.1,4,9,6,4.6,95,1.346153846153846,17.3,3.5557999999999996,1.2,5.4,-0.8000000000000007,16.099999999999998,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
166742,26,3.3,3.0,1.1,89.6,7.3,7,2.7,2.93,5,8.2,No,5,7.7,3,3,10,6.4,66,0.825,17.6,5.734399999999999,2.05,4.1,0.7000000000000002,21.12,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
166743,20,0.0,0.8,3.4,46.6,5.9,3,8.5,3.97,3,3.9,No,0,4.3,3,4,10,2.6,100,0.0,8.9,1.2116,0.975,4.2,2.0999999999999996,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
166744,17,4.5,3.1,3.1,90.5,11.0,1,8.7,4.0,8,5.5,No,3,12.6,10,1,10,6.5,100,1.0975609756097562,16.5,5.8825,0.5,6.2,-3.0,29.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
166745,23,1.6,2.1,0.1,51.4,7.0,3,5.9,2.64,5,6.7,No,0,4.2,5,4,10,8.6,66,0.5161290322580645,11.6,4.4204,1.1166666666666667,2.2,1.0,13.76,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
166746,22,1.6,1.6,0.6,66.3,6.6,7,4.0,3.3,2,8.3,Yes,5,4.3,8,3,10,3.0,85,0.6153846153846154,15.2,1.9889999999999999,0.9222222222222223,2.2,1.4000000000000004,4.800000000000001,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1
166747,19,4.4,0.4,1.8,96.4,6.1,0,6.1,4.0,5,3.5,No,0,7.0,1,10,5,4.6,93,3.1428571428571432,10.5,4.4344,1.75,2.2,1.9000000000000004,20.24,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0
166748,17,1.7,3.1,1.2,49.0,7.0,4,6.6,3.41,7,6.9,Yes,3,6.6,1,1,10,1.0,91,0.41463414634146345,12.7,0.49,3.45,4.3,1.0,1.7,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
166749,19,0.2,4.4,3.2,58.2,5.9,3,7.4,2.36,6,6.9,Yes,3,9.2,3,3,10,5.4,61,0.037037037037037035,9.100000000000001,3.1428000000000003,1.725,7.6000000000000005,2.0999999999999996,1.08,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
166750,26,4.9,3.6,2.5,88.2,6.0,4,3.6,3.95,8,4.9,No,2,11.6,3,9,6,9.9,100,1.065217391304348,14.9,8.7318,1.225,6.1,2.0,48.510000000000005,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
166751,23,2.3573935133310755,2.9,1.5,88.4,7.3,2,6.8,2.65,7,7.4,No,5,7.4,8,6,9,6.6,70,0.6044598752130963,11.657393513331076,5.8344000000000005,0.8222222222222223,4.4,0.7000000000000002,15.558797187985098,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
166752,26,5.0,0.4,2.0,64.5,4.3,1,5.0,4.0,5,4.6,No,4,8.0,9,2,10,5.9,100,3.5714285714285716,10.3,3.8055000000000003,0.45999999999999996,2.4,3.7,29.5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
166753,25,4.2,1.1,2.5,96.5,7.2,2,7.2,2.68,1,6.5,No,2,8.7,5,4,10,8.3,65,2.0,13.4,8.009500000000001,1.0833333333333333,3.6,0.7999999999999998,34.86000000000001,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
166754,27,5.8,3.3,1.9,59.2,6.5,4,9.4,4.0,1,4.7,No,3,11.6,5,6,9,3.6,97,1.3488372093023255,16.3,2.1312,0.7833333333333333,5.199999999999999,1.5,20.88,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
166755,25,5.6,1.4,3.9,71.5,6.9,5,7.5,4.0,6,3.0,No,1,11.8,4,10,5,6.9,100,2.3333333333333335,17.5,4.9335,0.6,5.3,1.0999999999999996,38.64,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
166756,16,5.802076319571946,2.6,3.2,74.7,5.3,0,6.5,3.11,1,1.7,No,3,13.5,5,5,10,7.5,78,1.6116878665477627,11.102076319571946,5.6025,0.2833333333333333,5.800000000000001,2.7,43.515572396789594,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
166757,25,5.6,4.1,3.1,50.0,7.9,5,7.2,3.24,1,5.9,No,5,13.2,9,4,10,8.0,74,1.0980392156862746,18.5,4.0,0.5900000000000001,7.199999999999999,0.09999999999999964,44.8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1
166758,24,4.9,1.7,2.0,85.0,9.6,5,7.5,3.86,7,4.3,No,2,9.3,3,5,10,9.1,99,1.8148148148148149,19.5,7.735,1.075,3.7,-1.5999999999999996,44.59,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
166759,24,2.233255791102563,0.4,3.4,79.3,6.5,1,10.0,3.64,3,3.4,No,0,6.3,3,6,9,3.4,90,1.5951827079304022,9.733255791102563,2.6962,0.85,3.8,1.5,7.593069689748713,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
166760,21,4.7,1.3,2.2,62.6,7.2,1,3.9,3.28,5,7.3,Yes,1,9.6,9,6,9,7.0,77,2.0434782608695654,12.9,4.382,0.73,3.5,0.7999999999999998,32.9,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
166761,19,5.028237673661668,4.6,0.9,76.3,8.0,1,7.0,3.35,1,6.4,No,1,11.4,7,1,10,8.6,87,0.8978995845824407,14.028237673661668,6.5618,0.8,5.5,0.0,43.24284399349034,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0
166762,19,1.2,3.0,2.6,73.7,8.1,1,9.5,3.24,7,4.5,No,5,7.3,6,9,6,5.6,78,0.3,10.299999999999999,4.127199999999999,0.6428571428571429,5.6,-0.09999999999999964,6.72,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0
166763,20,4.9,3.9,2.1,41.5,8.6,7,7.4,3.79,7,5.8,No,5,12.4,3,2,10,7.1,88,1.0,20.5,2.9465,1.45,6.0,-0.5999999999999996,34.79,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
166764,24,6.6,3.5,0.3,75.9,8.2,4,9.3,4.0,3,1.6,No,4,11.7,2,5,10,7.4,99,1.4666666666666666,18.799999999999997,5.616600000000001,0.5333333333333333,3.8,-0.1999999999999993,48.839999999999996,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
166765,27,4.8,2.9,2.2,92.7,7.4,1,6.3,4.0,4,7.3,No,2,11.6,7,9,6,5.8,100,1.2307692307692308,13.2,5.3766,0.9125,5.1,0.5999999999999996,27.84,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
166766,19,2.6,4.4,3.2,45.5,8.7,2,8.1,3.83,1,1.0,Yes,5,11.1,3,8,7,1.5,100,0.48148148148148145,13.299999999999999,0.6825,0.25,7.6000000000000005,-0.6999999999999993,3.9000000000000004,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
166767,27,3.4,4.7,1.5,95.1,8.3,2,1.0,3.76,1,8.3,No,3,10.6,7,8,7,5.4,91,0.5964912280701754,13.700000000000001,5.1354,1.0375,6.2,-0.3000000000000007,18.36,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
166768,21,3.4,2.4,3.3,98.7,8.2,4,10.0,4.0,7,2.4,No,3,11.0,1,2,10,4.4,97,1.0,15.6,4.3428,1.2,5.699999999999999,-0.1999999999999993,14.96,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
